Success,Failed,Reason,Company,Job URL,Timestamp
,FAILED,Broken Job Page,Naval_Surface_Warfare_Center_Dahlgren_Division_(NSWCDD),https://app.joinhandshake.com/jobs/11091843,2026-06-05 21:22:47
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10891627,2026-06-05 21:22:51
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10891627,2026-06-05 21:22:59
,FAILED,Broken Job Page,Northeast_Wisconsin_Technical_College,https://app.joinhandshake.com/jobs/11048311,2026-06-05 21:23:03
,FAILED,Broken Job Page,Northeast_Wisconsin_Technical_College,https://app.joinhandshake.com/jobs/11048311,2026-06-05 21:23:11
,FAILED,Broken Job Page,Land_Insights,https://app.joinhandshake.com/jobs/11054863,2026-06-05 21:23:15
,FAILED,Broken Job Page,Land_Insights,https://app.joinhandshake.com/jobs/11054863,2026-06-05 21:23:23
,FAILED,Broken Job Page,Space_Dynamics_Laboratory,https://app.joinhandshake.com/jobs/11100310,2026-06-05 21:23:28
,FAILED,Broken Job Page,Space_Dynamics_Laboratory,https://app.joinhandshake.com/jobs/11100310,2026-06-05 21:23:36
,FAILED,Broken Job Page,King_&_Prince_Seafood,https://app.joinhandshake.com/jobs/11068737,2026-06-05 21:23:40
,FAILED,Broken Job Page,King_&_Prince_Seafood,https://app.joinhandshake.com/jobs/11068737,2026-06-05 21:23:48
,FAILED,Broken Job Page,Reliant_Technologies,https://app.joinhandshake.com/jobs/11055322,2026-06-05 21:23:52
,FAILED,Broken Job Page,Reliant_Technologies,https://app.joinhandshake.com/jobs/11055322,2026-06-05 21:24:01
,FAILED,Broken Job Page,Uber_AI_Solutions,https://app.joinhandshake.com/jobs/11088602,2026-06-05 21:24:04
,FAILED,Broken Job Page,Uber_AI_Solutions,https://app.joinhandshake.com/jobs/11088602,2026-06-05 21:24:13
,FAILED,Broken Job Page,PPRG_Holdings_LLC,https://app.joinhandshake.com/jobs/11051266,2026-06-05 21:24:16
,FAILED,Broken Job Page,PPRG_Holdings_LLC,https://app.joinhandshake.com/jobs/11051266,2026-06-05 21:24:25
,FAILED,Broken Job Page,CSLabs,https://app.joinhandshake.com/jobs/11056798,2026-06-05 21:24:29
,FAILED,Broken Job Page,CSLabs,https://app.joinhandshake.com/jobs/11056798,2026-06-05 21:24:37
,FAILED,Broken Job Page,Grand_Rapids_Community_College,https://app.joinhandshake.com/jobs/10439193,2026-06-05 21:24:41
,FAILED,Broken Job Page,Grand_Rapids_Community_College,https://app.joinhandshake.com/jobs/10439193,2026-06-05 21:24:49
,FAILED,Broken Job Page,NovaGigs,https://app.joinhandshake.com/jobs/11036036,2026-06-05 21:24:53
,FAILED,Broken Job Page,NovaGigs,https://app.joinhandshake.com/jobs/11036036,2026-06-05 21:25:01
,FAILED,Broken Job Page,Temple_Allen_Industries,https://app.joinhandshake.com/jobs/10706107,2026-06-05 21:25:05
,FAILED,Broken Job Page,Temple_Allen_Industries,https://app.joinhandshake.com/jobs/10706107,2026-06-05 21:25:13
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11036081,2026-06-05 21:25:18
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11036081,2026-06-05 21:25:26
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11035363,2026-06-05 21:25:30
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11035363,2026-06-05 21:25:38
,FAILED,Broken Job Page,Google_Inc.,https://app.joinhandshake.com/jobs/11058032,2026-06-05 21:25:42
,FAILED,Broken Job Page,Google_Inc.,https://app.joinhandshake.com/jobs/11058032,2026-06-05 21:25:50
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11044520,2026-06-05 21:25:54
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11044520,2026-06-05 21:26:02
,FAILED,Broken Job Page,John_Deere,https://app.joinhandshake.com/jobs/11091164,2026-06-05 21:26:06
,FAILED,Broken Job Page,John_Deere,https://app.joinhandshake.com/jobs/11091164,2026-06-05 21:26:14
,FAILED,Broken Job Page,Antra_Inc.,https://app.joinhandshake.com/jobs/11061684,2026-06-05 21:26:18
,FAILED,Broken Job Page,Antra_Inc.,https://app.joinhandshake.com/jobs/11061684,2026-06-05 21:26:26
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11043921,2026-06-05 21:26:30
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11043921,2026-06-05 21:26:39
,FAILED,Broken Job Page,Shanghai_Sixie_Capital_Management_Co._Ltd.,https://app.joinhandshake.com/jobs/11031772,2026-06-05 21:26:42
,FAILED,Broken Job Page,Shanghai_Sixie_Capital_Management_Co._Ltd.,https://app.joinhandshake.com/jobs/11031772,2026-06-05 21:26:51
,FAILED,Broken Job Page,Family_&_Children's_Services,https://app.joinhandshake.com/jobs/11081542,2026-06-05 21:26:55
,FAILED,Broken Job Page,Family_&_Children's_Services,https://app.joinhandshake.com/jobs/11081542,2026-06-05 21:27:02
,FAILED,Broken Job Page,Redsun_Solution_LLC,https://app.joinhandshake.com/jobs/11071662,2026-06-05 21:27:07
,FAILED,Broken Job Page,Redsun_Solution_LLC,https://app.joinhandshake.com/jobs/11071662,2026-06-05 21:27:14
,FAILED,Broken Job Page,EXOS,https://app.joinhandshake.com/jobs/11072183,2026-06-05 21:27:19
,FAILED,Broken Job Page,EXOS,https://app.joinhandshake.com/jobs/11072183,2026-06-05 21:27:27
,FAILED,Broken Job Page,ICANotes,https://app.joinhandshake.com/jobs/11039700,2026-06-05 21:27:31
,FAILED,Broken Job Page,ICANotes,https://app.joinhandshake.com/jobs/11039700,2026-06-05 21:27:39
,FAILED,Broken Job Page,Williams,https://app.joinhandshake.com/jobs/11082695,2026-06-05 21:27:43
,FAILED,Broken Job Page,Williams,https://app.joinhandshake.com/jobs/11082695,2026-06-05 21:27:51
,FAILED,Broken Job Page,SPMB,https://app.joinhandshake.com/jobs/10996027,2026-06-05 21:27:55
,FAILED,Broken Job Page,SPMB,https://app.joinhandshake.com/jobs/10996027,2026-06-05 21:28:03
,FAILED,Broken Job Page,Google_Inc.,https://app.joinhandshake.com/jobs/11104393,2026-06-05 21:28:08
,FAILED,Broken Job Page,Google_Inc.,https://app.joinhandshake.com/jobs/11104393,2026-06-05 21:28:16
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11031219,2026-06-05 21:28:20
,FAILED,Broken Job Page,Careerflow.ai,https://app.joinhandshake.com/jobs/11031219,2026-06-05 21:28:28
,FAILED,Broken Job Page,NYU_Langone_Health,https://app.joinhandshake.com/jobs/11069450,2026-06-05 21:28:32
,FAILED,Broken Job Page,NYU_Langone_Health,https://app.joinhandshake.com/jobs/11069450,2026-06-05 21:28:40
,FAILED,Broken Job Page,Idaho_National_Laboratory,https://app.joinhandshake.com/jobs/11042671,2026-06-05 21:28:44
,FAILED,Broken Job Page,Idaho_National_Laboratory,https://app.joinhandshake.com/jobs/11042671,2026-06-05 21:28:52
,FAILED,Broken Job Page,Williams,https://app.joinhandshake.com/jobs/11082662,2026-06-05 21:28:56
,FAILED,Broken Job Page,Williams,https://app.joinhandshake.com/jobs/11082662,2026-06-05 21:29:05
,FAILED,Broken Job Page,MemryX_Inc,https://app.joinhandshake.com/jobs/11080806,2026-06-05 21:29:09
,FAILED,Broken Job Page,MemryX_Inc,https://app.joinhandshake.com/jobs/11080806,2026-06-05 21:29:16
,FAILED,Broken Job Page,JND_Inc.,https://app.joinhandshake.com/jobs/10138095,2026-06-05 21:29:21
,FAILED,Broken Job Page,JND_Inc.,https://app.joinhandshake.com/jobs/10138095,2026-06-05 21:29:28
,FAILED,Broken Job Page,Northeast_Wisconsin_Technical_College,https://app.joinhandshake.com/jobs/10545624,2026-06-05 21:29:33
,FAILED,Broken Job Page,Northeast_Wisconsin_Technical_College,https://app.joinhandshake.com/jobs/10545624,2026-06-05 21:29:40
,FAILED,Broken Job Page,Fairfax_County_Public_Schools_Department_of_IT,https://app.joinhandshake.com/jobs/11044290,2026-06-05 21:29:45
,FAILED,Broken Job Page,Fairfax_County_Public_Schools_Department_of_IT,https://app.joinhandshake.com/jobs/11044290,2026-06-05 21:29:53
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10805986,2026-06-05 21:29:57
,FAILED,Broken Job Page,NIST_Professional_Research_Experience_Program_(PREP),https://app.joinhandshake.com/jobs/10805986,2026-06-05 21:30:05
,FAILED,Broken Job Page,Tria_Federal,https://app.joinhandshake.com/jobs/11056429,2026-06-05 21:30:09
,FAILED,Broken Job Page,Tria_Federal,https://app.joinhandshake.com/jobs/11056429,2026-06-05 21:30:17
,FAILED,Broken Job Page,Shanghai_Sixie_Capital_Management_Co._Ltd.,https://app.joinhandshake.com/jobs/11031770,2026-06-05 21:30:22
,FAILED,Broken Job Page,Shanghai_Sixie_Capital_Management_Co._Ltd.,https://app.joinhandshake.com/jobs/11031770,2026-06-05 21:30:29
,FAILED,Broken Job Page,Huaqin_Technology,https://app.joinhandshake.com/jobs/11062875,2026-06-05 21:30:34
,FAILED,Broken Job Page,Huaqin_Technology,https://app.joinhandshake.com/jobs/11062875,2026-06-05 21:30:42
,FAILED,Broken Job Page,Secureframe_Inc.,https://app.joinhandshake.com/jobs/11073152,2026-06-05 21:30:46
,FAILED,Broken Job Page,Secureframe_Inc.,https://app.joinhandshake.com/jobs/11073152,2026-06-05 21:30:54
,FAILED,Broken Job Page,Verite_Group,https://app.joinhandshake.com/jobs/10106248,2026-06-05 21:30:58
,FAILED,Broken Job Page,Verite_Group,https://app.joinhandshake.com/jobs/10106248,2026-06-05 21:31:06
,FAILED,Broken Job Page,American_Recruiting_and_Consulting_Group,https://app.joinhandshake.com/jobs/11059994,2026-06-05 21:31:10
,FAILED,Broken Job Page,American_Recruiting_and_Consulting_Group,https://app.joinhandshake.com/jobs/11059994,2026-06-05 21:31:18
,FAILED,Broken Job Page,Leidos,https://app.joinhandshake.com/jobs/10942427,2026-06-05 21:31:22
,FAILED,Broken Job Page,Leidos,https://app.joinhandshake.com/jobs/10942427,2026-06-05 21:31:30
,FAILED,Broken Job Page,Neurohire.ai,https://app.joinhandshake.com/jobs/11054324,2026-06-05 21:31:34
,FAILED,Broken Job Page,Neurohire.ai,https://app.joinhandshake.com/jobs/11054324,2026-06-05 21:31:42
,FAILED,Broken Job Page,Shanghai_Sixie_Capital_Management_Co._Ltd.,https://app.joinhandshake.com/jobs/11031769,2026-06-05 21:31:46
,FAILED,Broken Job Page,Shanghai_Sixie_Capital_Management_Co._Ltd.,https://app.joinhandshake.com/jobs/11031769,2026-06-05 21:31:54
,FAILED,Broken Job Page,Smote,https://app.joinhandshake.com/jobs/10968401,2026-06-05 21:31:59
,FAILED,Broken Job Page,Smote,https://app.joinhandshake.com/jobs/10968401,2026-06-05 21:32:07
,FAILED,Broken Job Page,Antra_Inc.,https://app.joinhandshake.com/jobs/10966830,2026-06-05 21:32:11
,FAILED,Broken Job Page,Antra_Inc.,https://app.joinhandshake.com/jobs/10966830,2026-06-05 21:32:19
,FAILED,Broken Job Page,Journey_Search_Partners,https://app.joinhandshake.com/jobs/11065020,2026-06-05 21:32:23
,FAILED,Broken Job Page,Journey_Search_Partners,https://app.joinhandshake.com/jobs/11065020,2026-06-05 21:32:31
,FAILED,Broken Job Page,Dreamship,https://app.joinhandshake.com/jobs/11104328,2026-06-05 21:32:36
,FAILED,Broken Job Page,Dreamship,https://app.joinhandshake.com/jobs/11104328,2026-06-05 21:32:43
,FAILED,Broken Job Page,Backhouse_Trading_LLC,https://app.joinhandshake.com/jobs/11096807,2026-06-05 21:32:48
,FAILED,Broken Job Page,Backhouse_Trading_LLC,https://app.joinhandshake.com/jobs/11096807,2026-06-05 21:32:55
,FAILED,Broken Job Page,Kitware,https://app.joinhandshake.com/jobs/11070074,2026-06-05 21:33:00
,FAILED,Broken Job Page,Kitware,https://app.joinhandshake.com/jobs/11070074,2026-06-05 21:33:07
,FAILED,Broken Job Page,Blueera_Technologies_Inc.,https://app.joinhandshake.com/jobs/11080795,2026-06-05 21:33:12
,FAILED,Broken Job Page,Blueera_Technologies_Inc.,https://app.joinhandshake.com/jobs/11080795,2026-06-05 21:33:19
,FAILED,Broken Job Page,US_Gov_Early_Careers,https://app.joinhandshake.com/jobs/10901142,2026-06-05 21:33:24
,FAILED,Broken Job Page,US_Gov_Early_Careers,https://app.joinhandshake.com/jobs/10901142,2026-06-05 21:33:31
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10821974,2026-06-05 21:33:37
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10821974,2026-06-05 21:33:43
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10822000,2026-06-05 21:33:49
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10822000,2026-06-05 21:33:55
,FAILED,Broken Job Page,Golden_Hire_Consulting,https://app.joinhandshake.com/jobs/11055833,2026-06-05 21:34:01
,FAILED,Broken Job Page,Golden_Hire_Consulting,https://app.joinhandshake.com/jobs/11055833,2026-06-05 21:34:07
,FAILED,Broken Job Page,Epic,https://app.joinhandshake.com/jobs/10252121,2026-06-05 21:34:13
,FAILED,Broken Job Page,Epic,https://app.joinhandshake.com/jobs/10252121,2026-06-05 21:34:19
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10154640,2026-06-05 21:34:25
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10154640,2026-06-05 21:34:31
,FAILED,Broken Job Page,Maine_Revenue_Services_State_of_Maine,https://app.joinhandshake.com/jobs/11045902,2026-06-05 21:34:37
,FAILED,Broken Job Page,Maine_Revenue_Services_State_of_Maine,https://app.joinhandshake.com/jobs/11045902,2026-06-05 21:34:43
,FAILED,Broken Job Page,Clifford_Chance_US_LLP,https://app.joinhandshake.com/jobs/11069263,2026-06-05 21:34:49
,FAILED,Broken Job Page,Clifford_Chance_US_LLP,https://app.joinhandshake.com/jobs/11069263,2026-06-05 21:34:55
,FAILED,Broken Job Page,New_York_University_On_Campus,https://app.joinhandshake.com/jobs/11088512,2026-06-05 21:35:01
,FAILED,Broken Job Page,New_York_University_On_Campus,https://app.joinhandshake.com/jobs/11088512,2026-06-05 21:35:07
,FAILED,Broken Job Page,BenitoLink,https://app.joinhandshake.com/jobs/11043621,2026-06-05 21:35:13
,FAILED,Broken Job Page,BenitoLink,https://app.joinhandshake.com/jobs/11043621,2026-06-05 21:35:20
,FAILED,Broken Job Page,SUNY_Broome_Community_College,https://app.joinhandshake.com/jobs/11080259,2026-06-05 21:35:25
,FAILED,Broken Job Page,SUNY_Broome_Community_College,https://app.joinhandshake.com/jobs/11080259,2026-06-05 21:35:32
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10839633,2026-06-05 21:35:37
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10839633,2026-06-05 21:35:45
,FAILED,Broken Job Page,Symphony_Space,https://app.joinhandshake.com/jobs/10986493,2026-06-05 21:35:49
,FAILED,Broken Job Page,Symphony_Space,https://app.joinhandshake.com/jobs/10986493,2026-06-05 21:35:57
,FAILED,Broken Job Page,Women's_Entrepreneurship_Day_Organization_(WED0)_/_#ChooseWOMEN,https://app.joinhandshake.com/jobs/10088315,2026-06-05 21:36:01
,FAILED,Broken Job Page,Women's_Entrepreneurship_Day_Organization_(WED0)_/_#ChooseWOMEN,https://app.joinhandshake.com/jobs/10088315,2026-06-05 21:36:10
,FAILED,Broken Job Page,NYC_Criminal_Justice_Agency,https://app.joinhandshake.com/jobs/11084643,2026-06-05 21:36:13
,FAILED,Broken Job Page,NYC_Criminal_Justice_Agency,https://app.joinhandshake.com/jobs/11084643,2026-06-05 21:36:22
,FAILED,Broken Job Page,Movement_for_Justice_in_El_Barrio,https://app.joinhandshake.com/jobs/10344255,2026-06-05 21:36:25
,FAILED,Broken Job Page,Movement_for_Justice_in_El_Barrio,https://app.joinhandshake.com/jobs/10344255,2026-06-05 21:36:34
,FAILED,Broken Job Page,NANOV_DISPLAY_INC.,https://app.joinhandshake.com/jobs/10597494,2026-06-05 21:36:38
,FAILED,Broken Job Page,NANOV_DISPLAY_INC.,https://app.joinhandshake.com/jobs/10597494,2026-06-05 21:36:46
,FAILED,Broken Job Page,Butte_County_Public_Health,https://app.joinhandshake.com/jobs/11083393,2026-06-05 21:36:50
,FAILED,Broken Job Page,Butte_County_Public_Health,https://app.joinhandshake.com/jobs/11083393,2026-06-05 21:36:58
,FAILED,Broken Job Page,Good_Shepherd_Services,https://app.joinhandshake.com/jobs/11047347,2026-06-05 21:37:02
,FAILED,Broken Job Page,Good_Shepherd_Services,https://app.joinhandshake.com/jobs/11047347,2026-06-05 21:37:10
,FAILED,Broken Job Page,California_Public_Utilities_Commission_(CPUC),https://app.joinhandshake.com/jobs/11090901,2026-06-05 21:37:14
,FAILED,Broken Job Page,California_Public_Utilities_Commission_(CPUC),https://app.joinhandshake.com/jobs/11090901,2026-06-05 21:37:22
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10994410,2026-06-05 21:37:26
,FAILED,Broken Job Page,Tata_Consultancy_Services,https://app.joinhandshake.com/jobs/10994410,2026-06-05 21:37:34
,FAILED,Broken Job Page,Americom_Communications,https://app.joinhandshake.com/jobs/10476996,2026-06-05 21:37:38
,FAILED,Broken Job Page,Americom_Communications,https://app.joinhandshake.com/jobs/10476996,2026-06-05 21:37:47
,FAILED,Broken Job Page,eGain_Corporation,https://app.joinhandshake.com/jobs/10678295,2026-06-05 21:37:51
,FAILED,Broken Job Page,eGain_Corporation,https://app.joinhandshake.com/jobs/10678295,2026-06-05 21:37:59
,FAILED,Broken Job Page,Medpace_Inc.,https://app.joinhandshake.com/jobs/10976762,2026-06-05 21:38:03
,FAILED,Broken Job Page,Medpace_Inc.,https://app.joinhandshake.com/jobs/10976762,2026-06-05 21:38:11
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080700,2026-06-05 21:38:15
,FAILED,Broken Job Page,Coalition_Technologies,https://app.joinhandshake.com/jobs/11080700,2026-06-05 21:38:23
,FAILED,Broken Job Page,Entrega,https://app.joinhandshake.com/jobs/11076791,2026-06-05 21:38:27
,FAILED,Broken Job Page,Entrega,https://app.joinhandshake.com/jobs/11076791,2026-06-05 21:38:35
,FAILED,Broken Job Page,Inteva_Products,https://app.joinhandshake.com/jobs/10988664,2026-06-05 21:38:39
,FAILED,Broken Job Page,Inteva_Products,https://app.joinhandshake.com/jobs/10988664,2026-06-05 21:38:47
,FAILED,Broken Job Page,Fairfield_Chair,https://app.joinhandshake.com/jobs/11044722,2026-06-05 21:38:51
,FAILED,Broken Job Page,Fairfield_Chair,https://app.joinhandshake.com/jobs/11044722,2026-06-05 21:38:59
,FAILED,Broken Job Page,J-U-B_ENGINEERS,https://app.joinhandshake.com/jobs/11043209,2026-06-05 21:39:03
,FAILED,Broken Job Page,J-U-B_ENGINEERS,https://app.joinhandshake.com/jobs/11043209,2026-06-05 21:39:11
,FAILED,Broken Job Page,VersaDesk,https://app.joinhandshake.com/jobs/11054353,2026-06-05 21:39:16
,FAILED,Broken Job Page,VersaDesk,https://app.joinhandshake.com/jobs/11054353,2026-06-05 21:39:23
,FAILED,Broken Job Page,University_of_Washington_CEE_RAPID_Facility,https://app.joinhandshake.com/jobs/11096276,2026-06-05 21:39:28
,FAILED,Broken Job Page,University_of_Washington_CEE_RAPID_Facility,https://app.joinhandshake.com/jobs/11096276,2026-06-05 21:39:35
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11043932,2026-06-05 21:39:40
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11043932,2026-06-05 21:39:48
,FAILED,Broken Job Page,American_Commercial_Barge_Line,https://app.joinhandshake.com/jobs/11059516,2026-06-05 21:39:52
,FAILED,Broken Job Page,American_Commercial_Barge_Line,https://app.joinhandshake.com/jobs/11059516,2026-06-05 21:40:00
,FAILED,Broken Job Page,University_at_Buffalo_Human_Resources,https://app.joinhandshake.com/jobs/11098853,2026-06-05 21:40:05
,FAILED,Broken Job Page,University_at_Buffalo_Human_Resources,https://app.joinhandshake.com/jobs/11098853,2026-06-05 21:40:13
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11043917,2026-06-05 21:40:17
,FAILED,Broken Job Page,Welocalize,https://app.joinhandshake.com/jobs/11043917,2026-06-05 21:40:25
